"id","repo","file_path","embed_method","content"
486,"https://github.com/google/iosched","iosched/mobile/src/main/java/com/google/samples/apps/iosched/ui/sessiondetail/SessionDetailFragment.java","kotlin_cannot_identify","analyticsHelper.logUiEvent(sessionTitle, AnalyticsActions.YOUTUBE_LINK) "
487,"https://github.com/google/iosched","iosched/mobile/src/main/java/com/google/samples/apps/iosched/ui/sessiondetail/SessionDetailViewModel.java","kotlin_cannot_identify","analyticsHelper.logUiEvent(sessionTitle, AnalyticsActions.STARRED)"
488,"https://github.com/google/iosched","iosched/mobile/src/main/java/com/google/samples/apps/iosched/util/FirebaseAnalyticsHelper.java","kotlin_cannot_identify","setUserSignedIn(signedIn == true) "
489,"https://github.com/google/iosched","iosched/mobile/src/main/java/com/google/samples/apps/iosched/util/FirebaseAnalyticsHelper.java","kotlin_cannot_identify","setUserRegistered(registered == true) "
490,"https://github.com/google/iosched","iosched/mobile/src/main/java/com/google/samples/apps/iosched/util/FirebaseAnalyticsHelper.java","kotlin_cannot_identify","logUiEvent(""Preference: $key"", action)"
491,"https://github.com/tasomaniac/OpenLinkWith","OpenLinkWith/app/src/main/java/com/tasomaniac/openwith/ShareToOpenWith.java","trackDirectShare()","analytics.sendEvent( ""Direct Share"", ""Clicked"", ""true"" )"
492,"https://github.com/tasomaniac/OpenLinkWith","OpenLinkWith/app/src/main/java/com/tasomaniac/openwith/ShareToOpenWith.java","trackLinkOpen()","analytics.sendEvent( ""Open Link"", ""Set as browser"", Boolean.toString(isSetAsBrowser(getIntent())) )"
493,"https://github.com/tasomaniac/OpenLinkWith","OpenLinkWith/intro/src/main/java/com/tasomaniac/openwith/intro/IntroActivity.java","onDestroy()","analytics.sendEvent( ""Usage Access"", ""Given in first intro"", Boolean.toString(UsageStats.isEnabled(this)) )"
494,"https://github.com/tasomaniac/OpenLinkWith","OpenLinkWith/app/src/main/java/com/tasomaniac/openwith/settings/advanced/features/ToggleFeatureActivity.java","kotlin_cannot_identify","analytics.sendEvent(""FeatureToggle"", ""Feature"", feature.prefKey)"
495,"https://github.com/tasomaniac/OpenLinkWith","OpenLinkWith/app/src/main/java/com/tasomaniac/openwith/settings/advanced/features/FeatureToggleTracker.java","kotlin_cannot_identify","analytics.sendEvent(""${feature.prefKey} toggled"", ""enabled"", enabled.toString())"
496,"https://github.com/tasomaniac/OpenLinkWith","OpenLinkWith/app/src/main/java/com/tasomaniac/openwith/settings/rating/AskForRatingSettings.java","kotlin_cannot_identify","analytics.sendEvent(""AskForRating"", ""Rating Clicked"", rating.toString())"
497,"https://github.com/tasomaniac/OpenLinkWith","OpenLinkWith/app/src/main/java/com/tasomaniac/openwith/settings/rating/AskForRatingSettings.java","kotlin_cannot_identify","analytics.sendEvent(""AskForRating"", ""Dialog"", ""Play Store"")"
540,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/util/BrowserHelper.java","kotlin_cannot_identify","Track.openBrowser(""External"") "
498,"https://github.com/tasomaniac/OpenLinkWith","OpenLinkWith/app/src/main/java/com/tasomaniac/openwith/settings/other/OtherSettings.java","kotlin_cannot_identify","analytics.sendEvent(""Preference"", ""Item Click"", preference.key)"
499,"https://github.com/bookdash/bookdash-android-app","bookdash-android-app/app/src/main/java/org/bookdash/android/data/tracking/BookDashFirebaseAnalytics.java","trackLanguageChange(String)","setUserLanguage(newLanguage)"
500,"https://github.com/bookdash/bookdash-android-app","bookdash-android-app/app/src/main/java/org/bookdash/android/presentation/settings/SettingsPresenter.java","openTutorialScreen()","analytics.trackViewHelpTutorialAgain()"
501,"https://github.com/bookdash/bookdash-android-app","bookdash-android-app/app/src/main/java/org/bookdash/android/presentation/settings/SettingsPresenter.java","setNewBookNotificationSubscriptionStatus(boolean,Throwable,Boolean)","analytics.trackUserToggleNewBookNotifications(onOff)"
502,"https://github.com/bookdash/bookdash-android-app","bookdash-android-app/app/src/main/java/org/bookdash/android/presentation/main/MainPresenter.java","clickViewDownloadBooks()","analytics.trackViewBooksDownloaded()"
503,"https://github.com/bookdash/bookdash-android-app","bookdash-android-app/app/src/main/java/org/bookdash/android/presentation/main/MainPresenter.java","clickViewAllBooks()","analytics.trackViewAllBooks()"
504,"https://github.com/bookdash/bookdash-android-app","bookdash-android-app/app/src/main/java/org/bookdash/android/presentation/main/MainPresenter.java","clickRateApp()","analytics.trackRateAppClick()"
505,"https://github.com/bookdash/bookdash-android-app","bookdash-android-app/app/src/main/java/org/bookdash/android/presentation/main/MainPresenter.java","clickShowContributors()","analytics.trackViewContributors()"
506,"https://github.com/bookdash/bookdash-android-app","bookdash-android-app/app/src/main/java/org/bookdash/android/presentation/main/MainPresenter.java","clickInvitePage()","analytics.trackInvitePeople()"
507,"https://github.com/DSteve595/Put.io","Put.io/app/src/main/java/com/stevenschoen/putionew/files/FilesFragment.java","kotlin_cannot_identify","analytics.logBrowsedToFolder(file)"
508,"https://github.com/DSteve595/Put.io","Put.io/app/src/main/java/com/stevenschoen/putionew/files/FilesFragment.java","kotlin_cannot_identify","analytics.logViewedFile(file)"
509,"https://github.com/DSteve595/Put.io","Put.io/app/src/main/java/com/stevenschoen/putionew/files/FileDetailsFragment.java","kotlin_cannot_identify","analytics.logStartedVideoDownload(file, mp4)"
510,"https://github.com/DSteve595/Put.io","Put.io/app/src/main/java/com/stevenschoen/putionew/files/FileDetailsFragment.java","kotlin_cannot_identify","analytics.logStartedFileDownload(file)"
511,"https://github.com/DSteve595/Put.io","Put.io/app/src/main/java/com/stevenschoen/putionew/files/FileDetailsFragment.java","kotlin_cannot_identify","analytics.logOpenedDownloadedFile(file)"
512,"https://github.com/vpaliy/Melophile","Melophile/app/src/main/java/com/vpaliy/melophile/ui/auth/AuthActivity.java","onCreate(Bundle)","firebaseAnalytics.logEvent(FirebaseAnalytics.Event.LOGIN, bundle)"
513,"https://github.com/vpaliy/Melophile","Melophile/app/src/main/java/com/vpaliy/melophile/ui/auth/AuthActivity.java","saveToken(Token)","firebaseAnalytics.logEvent(FirebaseAnalytics.Event.LOGIN, bundle)"
514,"https://github.com/NineWorlds/serenity-android","serenity-android/serenity-app/src/main/java/us/nineworlds/serenity/SerenityApplication.java","init()","sendStartedApplicationEvent()"
515,"https://github.com/NineWorlds/serenity-android","serenity-android/serenity-app/src/main/java/us/nineworlds/serenity/SerenityApplication.java","sendStartedApplicationEvent()","analytics.logEvent(FirebaseAnalytics.Event.APP_OPEN, bundle)"
516,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/MainActivity.java","kotlin_cannot_identify","Track.registerLinkClicked() "
517,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/MainActivity.java","kotlin_cannot_identify","Track.registerLinkClicked() "
518,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/MainActivity.java","kotlin_cannot_identify","userService.logout() "
519,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/InviteActivity.java","kotlin_cannot_identify","Track.inviteSent() "
520,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/AdService.java","kotlin_cannot_identify","Track.adEvent(""${prefix}_failed_to_load"")"
521,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/AdService.java","kotlin_cannot_identify","Track.adEvent(""${prefix}_left_application"")"
522,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/AdService.java","kotlin_cannot_identify","Track.adEvent(""${prefix}_impression"")"
523,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/AdService.java","kotlin_cannot_identify","Track.adEvent(""${prefix}_opened"")"
524,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/InboxActivity.java","kotlin_cannot_identify","Track.inboxNotificationClosed(""clicked"")"
525,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/LoginActivity.java","kotlin_cannot_identify","Track.loginFailed(""ban"") "
526,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/LoginActivity.java","kotlin_cannot_identify","Track.loginFailed(""generic"") "
527,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/LoginActivity.java","kotlin_cannot_identify","Track.loginFailed(""captcha"") "
528,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/LoginActivity.java","kotlin_cannot_identify","Track.loginFailed(""error"") "
529,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/LoginActivity.java","kotlin_cannot_identify","Track.registerLinkClicked() "
530,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/PasswordRecoveryActivity.java","kotlin_cannot_identify","Track.passwordChanged() "
531,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/ConversationActivity.java","kotlin_cannot_identify","Track.inboxNotificationClosed(""clicked"")"
532,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java","kotlin_cannot_identify","shareService.searchImage(activity, feedItem) "
533,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/fragments/PostFragment.java","kotlin_cannot_identify","Track.viewItem(feedItem.id)"
534,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.java","kotlin_cannot_identify","Track.registerFAQClicked() "
535,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.java","kotlin_cannot_identify","Track.registerLinkClicked() "
536,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/ui/fragments/DrawerFragment.java","kotlin_cannot_identify","Track.specialMenuActionClicked(uri) "
541,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/services/UploadService.java","kotlin_cannot_identify","upload(file)"
542,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/services/ShareHelper.java","kotlin_cannot_identify","Track.searchImage() "
543,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/services/UserService.java","kotlin_cannot_identify","logout()"
544,"https://github.com/mopsalarm/Pr0","Pr0/app/src/main/java/com/pr0gramm/app/services/UserService.java","kotlin_cannot_identify","logout()"
545,"https://github.com/romannurik/muzei","muzei/wearable/src/main/java/com/google/android/apps/muzei/MuzeiWatchFace.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""watchface_destroyed"", null) "
546,"https://github.com/romannurik/muzei","muzei/wearable/src/main/java/com/google/android/apps/muzei/MuzeiCommandItem.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.SELECT_ITEM) "
547,"https://github.com/romannurik/muzei","muzei/wearable/src/main/java/com/google/android/apps/muzei/ChooseProviderActivity.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.SELECT_ITEM) "
548,"https://github.com/romannurik/muzei","muzei/wearable/src/main/java/com/google/android/apps/muzei/ChooseProviderActivity.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.SELECT_ITEM) "
549,"https://github.com/romannurik/muzei","muzei/wearable/src/main/java/com/google/android/apps/muzei/complications/ArtworkComplicationProviderService.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""complication_artwork_deactivated"", null) "
550,"https://github.com/romannurik/muzei","muzei/wearable/src/main/java/com/google/android/apps/muzei/datalayer/OpenOnPhoneReceiver.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""data_layer_open_on_phone"", null) "
551,"https://github.com/romannurik/muzei","muzei/wearable/src/main/java/com/google/android/apps/muzei/datalayer/ActivateMuzeiReceiver.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""activate_notif_install_sent"", null)"
552,"https://github.com/romannurik/muzei","muzei/legacy-standalone/src/main/java/com/google/android/apps/muzei/legacy/SourceSettingsActivity.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.SELECT_ITEM) "
553,"https://github.com/romannurik/muzei","muzei/legacy-standalone/src/main/java/com/google/android/apps/muzei/legacy/SourceSettingsActivity.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.VIEW_ITEM_LIST) "
554,"https://github.com/romannurik/muzei","muzei/legacy-standalone/src/main/java/com/google/android/apps/muzei/legacy/SourceSettingsActivity.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.VIEW_ITEM) "
555,"https://github.com/romannurik/muzei","muzei/legacy-standalone/src/main/java/com/google/android/apps/muzei/legacy/SourceSettingsActivity.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.SELECT_ITEM) "
556,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/PhotoSetAsTargetActivity.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.SELECT_ITEM) "
557,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/NextArtworkActivity.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""next_artwork"") "
558,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ArtDetailFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.SELECT_ITEM) "
559,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ArtDetailFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""gestures_open"", null) "
560,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ArtDetailFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""about_open"", null) "
561,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ArtDetailFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""next_artwork"") "
562,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ArtDetailFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""artwork_info_open"") "
563,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.SELECT_ITEM) "
564,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""auto_advance_open"", null) "
565,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""auto_advance_disabled"", null) "
566,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""notification_settings_open"") "
567,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""provider_settings_open"") "
568,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""provider_browse_open"") "
569,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""choose_provider_reselected"", null) "
570,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""choose_provider_reselected"", null) "
571,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.VIEW_ITEM) "
572,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.SELECT_ITEM) "
573,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/ChooseProviderFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(""more_sources_open"", null)"
574,"https://github.com/romannurik/muzei","muzei/main/src/main/java/com/google/android/apps/muzei/TutorialFragment.java","kotlin_cannot_identify","Firebase.analytics.logEvent(FirebaseAnalytics.Event.TUTORIAL_COMPLETE, null) "
